OG_ID	Dm-L1	Dm-L2	Dm-L3	Dm-WL	Dm-PP1	Dm-PP2	Dm-PP3	Dm-P1	Dm-P2	Dm-P3	Ha-L1	Ha-L2	Ha-L3	Ha-L4	Ha-PP1	Ha-PP2	Ha-PP3	Ha-PP4	Ha-PP5	Ha-P1	Ha-P2	Ha-P3	Ha-P4	Px-L1	Px-L2	Px-L3	Px-L4	Px-PP1	Px-PP2	Px-PP3	Px-PP4	Px-P1	Px-P2	Px-P3	Lm-N1	Lm-N2	Lm-N3	Lm-N4	Lm-N5d1	Lm-N5d3	Lm-N5d5
OG0006480	8.17703498	8.305212692	8.369941487	9.483270272	9.568781699	9.40230128	8.53922159	8.25274502	8.668981522	9.023600936	9.987472729	10.31340721	10.83607092	10.47615734	11.30091948	11.37733389	10.83130254	11.2433164	10.41386552	10.36949103	10.89913065	10.38662025	10.02138629	8.586847778	9.328270848	9.81831074	8.050627341	9.477771437	9.707128188	10.82874743	8.88447028	10.09080338	9.100331998	9.358808535	8.864232191	8.919476407	8.696965365	8.723868856	8.578503529	8.660468579	8.707305785
OG0006481	9.867324528	9.958226439	9.982423179	9.532594992	9.591966739	9.653150033	9.774383337	9.356009847	9.592271577	9.601323336	10.92224254	11.20539795	11.34571296	10.67918447	11.2887617	10.69082226	10.96246059	10.98452727	11.21990647	10.91064423	10.72617736	10.88245706	11.38206345	11.47116403	12.1998929	12.60920701	12.52254236	10.82278927	10.89934168	11.06167584	10.88794932	11.04139668	11.09423835	10.93167199	10.74407496	10.97154811	10.54033976	10.75421566	11.07813744	11.40172197	11.0097783
OG0006482	8.467198158	8.414162589	8.476313358	8.167729221	8.216915823	8.098128765	8.007227335	8.045421497	8.432123416	8.2282521	9.356872201	9.295166967	9.302266145	9.265870827	9.047311369	8.867527546	8.576871756	8.930289119	8.864093822	9.601651577	9.278043991	9.392467394	9.004834808	8.227605282	7.99813088	8.383336496	7.998459695	8.444134747	8.309747727	8.749245562	7.920075019	7.92439835	7.785284637	8.280081689	9.117284844	9.146314594	9.455420222	9.073426465	9.103512995	9.014823209	9.015157456
OG0006483	8.929517051	9.417111121	9.855622057	8.278592103	8.377926588	8.60140476	9.188208941	8.694707273	9.022010559	8.42052252	11.73267941	12.12301292	11.93717153	11.93934281	11.41932818	11.66810217	11.48659869	11.65203553	11.18487198	11.23352455	11.98768166	11.66403377	11.43581079	9.149694912	9.624033238	9.690922384	9.780908823	8.727225543	8.586803084	9.2200365	9.057036002	9.603527488	9.64514548	8.97893551	10.40259125	10.37698857	10.21286907	10.22747433	10.55288566	10.68342324	10.74347894
OG0006484	9.914671274	10.41214734	10.72337903	8.963566064	8.936283229	9.213852978	9.611057507	9.68130148	9.59237511	9.245632893	10.9529452	10.59971064	11.18346279	11.53383275	10.91436536	10.87430734	11.23886747	10.9710146	11.38526634	10.80131628	11.16814246	11.62387872	11.52854975	9.027818386	9.17501853	9.376474574	9.382840466	9.758827234	9.818137476	9.314034601	8.793277285	8.189573683	8.501300302	8.53700524	9.796436123	9.485153292	9.122469188	9.274468512	9.369347174	9.56250084	9.496702666
OG0006485	8.596592232	8.538642759	8.359736682	8.779773484	8.833809714	8.542517634	8.463355196	8.821685558	8.662818605	8.677292758	11.65083481	11.71115035	13.47556944	12.77069524	10.7097062	10.5827239	10.36420401	10.98003502	10.45265724	10.93638205	10.67247173	10.50253079	11.1998279	8.975911907	9.416880257	9.447255816	9.478746236	9.236282846	9.17064201	8.900954282	9.194877989	8.822953343	8.93759713	8.854203506	9.724111474	9.879219434	9.678396645	9.83870068	9.973891139	10.01047292	10.23298986
OG0006487	8.844456072	9.386286506	9.695587303	9.539036538	9.597927884	9.810386233	9.538922735	9.070432186	9.658531029	9.799321068	10.56138444	10.68642793	11.00535168	10.64965802	11.07891408	11.39756079	10.86449569	11.22363707	10.48933592	10.52562014	11.13713431	10.98451497	10.75543865	9.589382531	8.868062566	8.477056516	9.323069063	10.19229077	10.16823719	9.500330484	9.512301403	9.843330169	9.255256095	8.934784692	11.13175469	10.95405428	11.1208286	10.86110166	10.23012178	10.30894051	10.36168465
OG0006488	9.352666597	9.507985319	9.193361575	9.591268801	9.837137688	10.00811819	9.499590551	9.207211794	9.501116641	9.629767346	8.724716823	8.350676195	8.322887204	8.823173294	9.28511224	9.316244412	9.438262956	8.895404326	9.399273169	8.940841031	9.298990769	9.819207521	9.546744312	8.771157362	8.25827512	8.166077832	8.326814559	9.413204771	9.526956694	9.143909139	8.675873139	10.04167126	10.07542261	9.076119072	9.748698817	9.745094302	10.21920833	9.455157572	9.655177448	9.620977849	9.514951953
OG0006489	8.715392405	9.07192347	9.150344622	9.436905406	9.386701249	9.456180352	9.488889339	8.694234398	9.468845929	9.525500573	9.95738555	9.750359991	9.646454882	10.29627387	10.67967086	10.1840556	11.18223555	9.657848307	11.03472779	10.59739729	10.53622261	11.22343702	11.0642804	7.863245451	7.15314769	7.203682093	7.732605346	9.10852545	8.932105027	8.307953001	8.478450373	8.636625772	8.126649821	7.950224306	9.047887135	9.078520564	9.180639876	8.989699261	9.083563807	9.044919119	8.893948462
OG0006490	9.71321388	9.398794908	9.460232222	10.6601957	10.52828544	10.12049764	9.820678845	9.730876348	10.23910067	10.70734747	11.42787652	11.30146012	11.0026451	11.45578239	12.17026441	12.06130569	12.34247396	12.08176916	12.56203178	12.35036967	11.88419268	12.23539943	12.1018025	9.611855279	8.830673805	9.160965145	9.448796634	10.5318716	10.67233412	10.71426952	10.21068535	11.04858065	10.78443855	10.52446705	10.95033803	10.63666122	10.78970903	10.62210178	10.72988205	10.51231353	10.63394816
OG0006491	9.427623952	9.187388501	9.29611579	9.899488677	9.778381116	9.136291097	8.493430306	8.646897685	9.615775936	9.694811194	10.5731186	10.61465079	10.30017047	10.22698132	10.6065844	10.11605998	10.58468296	10.18444736	10.33055633	11.14363798	10.30418324	10.20353826	9.6415891	9.966319225	9.253581781	9.157879079	9.030094509	9.962314571	9.525234952	9.592202436	9.543931129	9.64386931	9.124260573	9.207554665	8.679705456	8.779658408	8.855875207	8.802007322	8.788205237	8.80831374	8.688380887
OG0006492	7.677378078	8.225932179	7.632815614	7.431907503	7.331137481	8.055378768	7.665167086	7.792370598	7.13865603	7.313975968	9.347121495	9.699947885	9.490036794	7.034125058	8.718288087	6.790724428	7.094650801	6.652260746	7.430497826	7.6072471	8.319440424	7.771917872	8.381636708	9.28892531	8.531857431	8.917780048	6.589270636	8.616056566	7.418459268	7.005157709	7.544592276	7.125930393	7.62855428	7.25889886	8.99878891	8.103221923	11.10858115	7.985654154	7.283188538	7.403236961	7.259144172
OG0006493	8.855422999	8.948688694	8.909871692	9.167049506	9.139309839	8.957551164	8.685905548	8.701928824	8.871469074	8.885665677	9.161562826	9.704343126	9.778960615	9.71420902	9.378985976	8.787575795	9.662701952	8.635080015	9.762834893	8.91341198	8.947033132	9.547116301	9.495533202	9.413185411	9.310478358	9.273899895	8.978643157	8.18714409	8.428845004	8.103555404	7.848638047	8.145312906	7.673308608	7.444290667	9.864267386	10.26602425	10.00742456	9.917996245	10.13686513	10.44311695	9.872511618
OG0006494	10.47082321	10.49734038	10.49310027	10.88242556	11.11368268	10.82828413	10.77387779	10.33712423	10.81750021	10.92764628	11.84671524	12.29748167	12.21869652	12.16609832	12.01187143	11.64464222	12.57859647	11.71199631	12.65807097	12.41828209	12.03661794	12.45545762	12.51549919	12.72555565	12.9466343	12.77854621	12.50078522	13.08608607	13.15094283	13.18334679	13.30788402	12.83544533	12.6691952	12.3131738	11.12872342	11.21485829	11.09209696	11.50232181	11.28083288	11.36742808	11.13474076
OG0006496	9.68911477	9.653525251	10.00657287	10.41946384	10.22923208	9.858436175	10.055276	10.51457058	10.30406516	10.59535069	11.30987725	11.60518404	11.65668833	10.93781919	11.85799634	11.74287213	11.51633139	11.26858814	11.19069455	11.46697249	11.30043808	11.32281462	10.99537347	9.355256279	8.979577974	9.661755745	9.324898955	10.3955713	10.28673063	10.75980552	10.763044	10.34484735	10.2569931	10.74556676	10.67463963	10.29636571	10.51595169	10.54160364	10.64465599	10.50929849	10.73139173
OG0006497	8.544742169	8.282420317	8.28858499	8.37629499	8.272993844	8.025122307	8.029494481	7.970159947	8.358204115	8.396178242	8.073010983	8.243665201	8.514143771	8.241234084	7.536134502	7.373714253	8.44194456	7.212078129	8.31435446	7.931692462	7.990448659	8.313199806	7.823073974	6.190224439	6.643708708	7.000687126	6.428830441	6.072710669	6.132668135	6.205722999	6.510551152	6.512460792	6.325208014	6.78185183	8.131562369	8.157704341	8.247792339	7.938485618	8.772485396	8.476613168	8.442464213
OG0006498	9.141657041	9.875852499	9.291625916	9.399598983	9.418707661	9.450124909	10.28706938	10.58689446	9.250046503	9.047078467	8.73851908	8.457701663	8.387946126	9.11025025	8.995815985	8.587180096	9.256480826	8.470354975	9.87639496	9.599436848	9.47319659	9.99261009	9.837751916	6.853969579	6.689088381	7.10192838	6.484908647	9.564158156	9.38843113	9.047233973	8.843950281	9.870094132	10.54892962	7.644709095	8.385265313	8.48957047	8.892682611	8.522934027	8.821557977	8.838420975	8.830392129
OG0006499	9.583166404	9.493752746	9.990433318	9.854059306	9.83946543	10.10637915	11.06459417	10.37316273	9.582120107	9.383166433	10.63044988	10.79598021	10.40014775	10.61340951	9.893484585	12.48725684	12.11878167	12.5372512	12.35817504	11.24515309	10.62006808	10.73306006	11.8319546	9.284291075	9.419748259	9.796161484	9.921770538	8.805680005	9.31520744	10.50896548	12.38914417	9.636907867	10.79656644	11.09136657	10.54843189	10.53513524	11.08167864	10.65350328	10.21307936	9.78972353	9.220441078
OG0006500	8.213619852	8.259296023	8.426130268	9.581111459	8.35781147	9.083443148	9.501298659	9.655651105	8.612261628	8.78123896	9.465926498	8.611576344	8.345672912	10.00998336	10.74230938	11.1110929	11.12151856	11.29853686	11.41944907	9.954377844	11.00107704	11.04750403	10.88639851	7.801506601	8.761218037	9.15430116	9.071338828	9.303708357	9.496227934	10.4806391	10.87755208	9.532807202	9.303438238	10.12964968	9.012546946	9.591377601	9.60622301	9.757709514	8.165772243	8.222161967	8.69829896
OG0006501	7.47340264	7.308918456	7.13865603	7.431907503	7.396929568	7.823237494	7.32972682	7.432857186	7.299555785	7.324565341	9.225861588	9.399534177	9.45917706	9.479042445	8.687587424	9.632804042	8.821632221	9.825452877	8.665562508	8.609729561	9.555127128	8.963280309	8.815791447	4.912699106	4.916586419	4.884135263	4.757131346	4.796546971	4.349329283	4.770685728	5.209332741	4.910575963	6.721215319	4.98401487	6.453826799	6.038543842	6.418515623	6.038543842	6.237706865	6.23506498	6.273216441
OG0006502	7.248097251	7.13865603	7.332601402	8.847899856	9.059309242	9.539969617	9.674071626	9.063395951	8.355596775	8.391205624	4.932658031	4.581687258	4.808409731	6.863948684	4.450851267	5.126173729	10.84788669	4.669170366	11.07706951	8.246618137	4.908090603	10.63456249	10.72941739	5.450155072	6.051280205	6.478552738	5.333513237	5.172703706	5.132949053	5.87407146	7.743941908	7.366555348	7.375930807	7.268845836	7.099806861	6.752189315	6.714000216	7.465331219	8.276642907	8.011312979	8.395949824
OG0006503	7.871510757	7.860976439	7.797148294	8.14817759	8.302512178	8.189084902	7.789209682	7.536435678	8.052789833	8.084659144	7.781112258	8.068346616	7.879132213	7.744241428	8.133940984	7.87573648	8.057688841	7.819037449	8.314954422	7.716409688	7.862089306	8.010733938	7.83562618	7.068157604	7.344335823	7.260331546	7.301906987	7.293028467	7.305772907	6.762893914	7.172792941	7.413344104	6.730960053	6.966119672	8.189781357	8.100952758	8.113498631	8.486005017	8.443490558	8.510698879	8.430826581
OG0006504	10.20577553	10.11351985	10.08660411	9.865699951	9.983053094	9.691942301	9.525671539	9.758908963	9.81252729	9.716847456	10.0762968	10.29982222	10.32844378	10.14553426	9.709087595	9.095857444	10.44440595	9.255480599	10.75883167	10.32519623	9.286967806	10.27515771	9.842407227	9.592337962	9.869462692	9.856740514	9.166910494	9.410994629	9.015723006	9.081672802	9.572071259	9.162422095	8.987315271	8.854203506	10.51856999	10.59938486	10.3827433	10.97593232	11.05658602	11.0831743	11.04751682
OG0006505	8.570187257	8.321840179	8.482796657	10.27826804	10.00658883	8.841788239	8.356064002	8.543333955	9.511963792	9.455666722	9.836409791	9.876916681	9.516732298	9.472493796	9.488012545	9.62834466	9.06861047	9.498345955	9.611815322	11.02510614	9.687556619	9.942845207	9.134657758	9.707621722	8.069184085	7.645436794	8.251862509	8.210613938	8.149368523	8.792701435	8.371024881	8.663661446	8.033139074	8.08126081	7.868809518	7.641424483	7.901941829	7.943440649	8.131745466	7.922519161	8.247286685
OG0006506	8.887348862	8.276845654	8.224315479	8.883567914	8.982317874	8.910009949	8.853283617	9.292539187	8.681882483	8.757701478	9.052915802	8.941095896	9.059807956	9.786543851	8.924160388	8.782605918	10.92572741	9.042505056	11.07637098	10.03202625	9.519125108	10.62590261	10.40798828	7.048870172	6.86912513	6.830814367	6.638098023	7.893587231	7.776318278	7.725836481	7.659005767	8.311176739	8.180120728	8.031147849	7.862235017	7.730299469	8.035180806	8.651115288	9.250171404	9.091933222	9.239113361
OG0006507	10.21074527	9.909330816	9.722676155	9.652965477	9.558721794	9.457195369	9.518671908	9.448116954	9.544318919	9.380808675	10.61484206	9.989104636	9.991673659	11.03391573	9.850484147	11.28438255	10.56032812	10.98003502	11.12863855	9.765005406	9.661859472	9.68207932	10.61591969	9.574330057	10.00175983	10.09806144	10.51381837	9.145201759	9.317553411	9.41086748	10.04772817	9.916768835	10.82202176	10.61816179	8.783350626	9.235292687	9.867863823	9.023222481	9.193029345	9.330540734	9.697101921
OG0006508	8.419060482	8.369739819	8.577217952	9.083019888	9.018542203	8.92463393	8.83437955	8.678688307	8.861086226	8.807998919	8.874287245	8.896997656	8.847925276	9.035635087	9.110748902	9.035160717	9.001910769	8.979499686	8.911647184	9.615956687	9.221632994	9.327826007	8.761487634	9.003317804	8.752343037	8.781833812	9.062350885	9.552492815	9.088218706	9.273467952	9.292704206	9.294785852	8.947378279	9.143937823	8.383816376	8.018331413	8.1902619	8.410499842	8.293261218	8.358946907	8.136665916
OG0006509	8.958445279	8.682712534	8.500531637	8.000920758	7.931003096	7.931613696	7.729025704	7.806808219	8.083084879	8.009139634	8.163272856	8.173290334	8.486629105	8.171126243	8.350021103	8.201266584	7.566278704	8.008282167	7.088675027	7.57277149	7.783707306	7.501394642	7.448143102	7.859189298	8.491142675	8.599810109	7.84323293	6.751975026	6.756440236	6.700998876	7.222556191	6.919711788	6.809728562	6.828213072	9.361803208	9.28135105	8.932696044	9.218308052	9.305500943	9.508625755	9.318735753
OG0006510	8.707334506	8.61099175	8.527434613	7.972204353	8.068463947	8.194153193	8.306084398	8.244665933	8.007220203	8.003201101	10.30598749	10.14743665	10.08103941	9.786939638	9.056821755	8.842692334	9.228223368	9.14418205	9.145768287	9.354350671	9.732935115	9.718482325	9.747974711	7.162335922	7.492572179	7.496596339	7.190035922	6.156408585	6.081975395	6.344082219	6.39669031	6.884906542	6.829947823	6.87133037	8.563216265	8.622287042	8.699240729	8.719745247	8.917942091	9.147605974	8.988923726
OG0006511	7.13865603	7.13865603	7.13865603	7.13865603	7.13865603	7.13865603	7.13865603	7.13865603	7.13865603	7.13865603	10.78097526	10.8579806	11.09877757	10.87356978	9.957410662	10.07222437	9.912831871	10.24199336	9.812348086	9.914125132	10.71188017	10.30801168	10.35033035	8.81587552	9.814476281	10.07817952	9.27170105	7.825089391	8.134283399	8.306121102	8.295450401	8.005981761	8.573466332	8.679361834	9.806171109	9.755613842	9.450632809	9.871006071	10.23942165	10.35031681	10.51468287
OG0006513	8.317238351	8.483859795	8.345913976	8.474197622	8.490931731	8.464542985	8.324835729	8.184960406	8.594770872	8.610867395	10.57174228	10.85715474	11.03961402	10.89687884	10.52209357	10.79110802	10.29604247	10.89623774	10.46833195	10.25718307	10.74122996	10.34555772	10.18303413	9.71209415	9.845305911	9.889787037	10.02037084	9.198805315	9.469608258	9.336120624	9.330639822	8.835379192	8.998734548	9.153665639	10.42172147	10.50771281	10.51433998	10.66608568	10.50737382	10.76287688	10.73785195
OG0006514	7.981583244	7.673666074	7.571037649	7.330405539	7.274441296	7.843514599	7.928451033	8.132672428	7.350798812	7.385370458	4.179461514	3.819630778	3.819630778	4.743951303	4.302366318	5.798067943	5.449659876	5.077110875	5.02576755	4.306564854	4.954183142	4.829223395	3.819630778	4.349329283	5.570145864	5.42378873	5.422841594	4.895176026	4.791690738	4.349329283	4.349329283	4.74082054	6.318388383	4.909496629	7.149780244	6.520182112	7.018458128	6.477804882	6.424569473	6.243996612	6.239266122
OG0006515	10.96958526	10.38674618	10.22727608	9.99826699	9.904101637	9.195295621	8.908729624	9.539510595	10.04204951	10.09740701	10.64859839	11.26308587	11.2564497	10.4237951	10.94282549	10.22347958	9.985773497	10.07089934	10.24812873	11.22896445	10.37711648	10.18823459	9.675562068	11.88323918	12.05767986	12.16887933	11.36946987	11.07446786	10.902791	11.22632256	11.05534656	11.30786313	10.75727469	10.57017008	11.37570302	11.59378917	11.20476305	11.59017962	11.64730622	12.03528884	11.74031913
OG0006516	9.237089408	9.104082915	8.914761949	9.323049683	8.936610632	8.090388277	7.91004767	8.515308176	9.043863102	9.015228647	10.00741454	10.4598353	10.35622228	9.418396115	9.243207286	8.900010637	9.173395323	9.678118631	9.924272086	10.64011719	9.077623159	8.811532442	8.634984821	9.979711112	9.54094682	9.272708612	9.406386433	8.146394463	8.393957068	8.327326771	8.456401042	8.365426079	7.721509647	7.816796766	10.04319258	10.21945578	9.82227822	10.48133957	10.18718652	10.50019256	10.25176649
OG0006517	9.816711512	9.86741026	10.01296204	8.857612942	8.919472492	9.61944257	9.824756898	11.08766659	9.130461282	9.244135965	11.28637595	11.48187661	11.70110098	11.79488128	10.39260982	11.43839428	10.65655329	11.23229576	10.30153821	9.941994285	11.21143141	10.62973988	10.60593845	11.29577387	11.42568108	10.925531	12.32076048	9.825823744	10.06380711	10.34972314	10.24090985	9.358990795	10.01992313	10.55540579	8.444353327	8.365865777	8.15588509	8.700022473	8.465970128	8.385580666	8.532431999
OG0006518	10.73288736	11.80356642	12.0634585	10.82236987	10.27336838	10.4119771	10.37134439	11.05797286	10.93630823	10.62756541	11.2797208	10.96369903	11.84311669	11.45019242	10.65223394	10.47769593	10.29971137	10.75767953	10.72939943	10.60429692	10.26943828	10.04366351	9.620727486	12.0093255	12.52312041	10.83583492	14.42014232	10.78369223	10.67663896	11.31409537	10.92639643	9.570477284	9.212855286	9.777253394	12.16693876	12.34914827	11.86253294	11.90177326	11.99968303	12.37750688	12.0772971
OG0006519	9.095039995	8.920321791	8.880108469	8.891248246	9.200276981	8.91334766	8.641771603	8.67077625	8.898042194	8.89543008	13.07200838	13.62880561	13.57759396	13.05659101	13.00628414	12.86328454	13.119438	13.69380739	13.17965396	13.77519069	13.16983014	13.01166608	12.62276361	11.76352031	11.79443692	11.698604	11.4128611	11.07452432	11.03468482	10.91916419	11.10841076	11.31799069	10.92791915	10.63550097	13.01011954	13.16859863	13.24953856	13.38568795	13.32538473	13.40562189	13.42425105
OG0006520	9.427623952	8.504138099	8.014579083	8.55043126	8.874426258	9.002161196	9.056618451	8.758055164	8.07188636	8.097643666	9.289729258	8.688992045	9.383993061	8.990945729	5.882848364	9.288796857	9.582569477	7.868743364	9.2336463	9.333680082	9.70620254	8.455807724	9.405276644	6.988204352	6.057510076	5.878594693	5.683500029	5.508420923	5.08525186	5.450545382	5.327103194	6.701522866	6.646455978	6.23747416	7.346284407	7.170394386	7.117636678	7.275294487	6.732482864	6.69706212	6.741497256
OG0006521	9.856734835	10.23631314	10.05879504	8.875175062	9.13374541	9.081192476	8.928804353	9.344118427	9.724728788	9.534988779	10.30799874	10.66787791	11.20863609	10.90958249	11.35233304	10.28210274	10.33470436	10.01311496	9.948426127	10.18679181	10.27117056	10.33032615	10.06452473	9.506943603	9.160699623	9.312339886	9.733098224	9.748424403	9.558086275	9.405031115	9.4110835	9.173057161	9.594122892	9.415720184	9.97604738	10.25112234	9.788116153	9.583840788	10.535053	10.74321962	10.17762478
OG0006522	8.924372167	9.148534144	9.169072295	7.99688386	8.047029585	8.650743678	9.138061513	9.28632319	8.280586964	8.134150648	10.36126864	10.27850834	10.28057045	10.48248405	10.04518535	10.21598127	11.15421866	10.25314462	11.03382778	10.75850117	10.39730864	10.96281495	11.18950852	8.777748883	9.234279441	9.459897726	8.748685064	7.30600844	7.774971331	7.448003025	7.498192508	8.069895542	8.141092908	7.812273928	8.146569935	8.025432869	8.100315145	8.183472914	8.028460271	8.104543359	8.218706078
OG0006523	8.073187219	8.153027948	8.145155156	8.045294228	8.164679307	8.075241905	7.999057332	8.069775084	8.087368345	8.072551213	8.76854894	8.907130744	8.803716407	8.643027108	8.565135426	8.862024755	8.536433508	8.810691805	8.410939578	8.302823254	8.692807149	8.413014125	8.231665373	8.458189528	8.667098859	8.521126609	8.120696722	7.880635898	8.054044586	7.818650754	7.956868519	7.386828506	7.247312967	7.272030571	8.425171423	8.30257187	8.338887287	8.514871285	8.51400864	8.450669899	8.517154545
OG0006524	9.053006785	8.868680956	8.890656648	9.269234635	9.210544699	9.20609606	9.117147897	9.105329004	9.220401288	9.187871257	10.96352043	10.79059711	10.91280018	10.59617667	10.81504298	10.53646547	10.06836338	10.50074183	9.937833275	10.21903862	10.4086945	10.09205235	9.922231621	7.235752239	6.931037701	6.785359035	6.68623172	7.547997896	7.671761097	7.133139559	6.915515385	7.852549798	7.283532904	7.382105591	8.587772465	8.410141608	8.516095895	8.271500639	8.409095641	8.511477522	8.415986783
OG0006525	8.844456072	8.936197276	9.268941451	10.4859069	9.820493266	9.804719052	9.954216699	9.559073362	10.43105574	10.47297452	9.252088819	8.90106285	8.866868725	9.851988369	10.134687	10.14751198	10.52876561	9.845407219	10.67560475	10.29892325	9.504872543	10.17128765	10.55685449	7.907258019	7.676363003	8.000738657	7.783879606	10.15022714	10.21590558	10.43523915	9.330362468	8.182398677	8.331682603	8.386489706	8.246828543	8.178917985	8.338800581	8.481662759	8.745691935	8.582770779	8.588241482
OG0006526	8.027235874	8.070884145	8.004296793	7.59187581	7.546211346	7.69595101	7.857539888	7.777326275	7.715243991	7.628509742	3.819630778	3.819630778	3.819630778	3.819630778	3.819630778	3.819630778	3.819630778	3.819630778	3.819630778	3.819630778	3.819630778	3.819630778	3.819630778	7.72951466	8.300616965	8.490667197	7.827876749	7.307399156	7.4043721	7.301802825	7.486936438	7.106414621	7.30290236	6.94136019	8.36300259	8.269954083	8.28636884	8.442905242	8.782435571	8.862139359	8.849765752
OG0006527	11.27442235	10.53852654	10.38913636	9.706352778	9.70530676	9.743368645	9.722546644	9.920350912	10.04693013	9.804176526	4.224942761	3.819630778	3.819630778	4.238631745	3.819630778	3.819630778	4.185315191	4.916809467	3.819630778	3.819630778	4.154898005	3.819630778	4.401878947	11.46002514	12.19036584	12.24569366	11.71563514	9.94455592	9.954080915	9.963040988	10.08708765	9.76410109	9.65461146	9.704647862	10.80849418	11.24078907	11.27341627	11.06737461	11.18589828	11.22135846	11.3679144
OG0006528	8.64693545	8.879476868	8.914761949	8.867818917	9.068529256	9.243799212	9.619695176	9.908088331	8.868621613	9.003328996	12.46329536	12.07354004	14.41911506	14.22789827	11.23606028	11.35723435	11.37858257	11.30604557	11.4713163	10.98624047	11.11745755	10.85465025	11.59151895	9.348394881	9.580345987	9.770202169	10.22571667	8.945557215	8.994024379	8.783048427	8.834567868	8.683539366	8.998739714	8.91273382	10.31793732	10.50377783	10.62220291	10.12806452	10.77963107	10.74979928	10.51986983
OG0006529	8.675945872	8.15384787	7.805067983	8.333090471	8.543175353	8.976885751	8.931836955	8.474818753	7.923425773	8.082586717	8.966893969	8.655633887	8.177941053	8.628233134	8.431283055	8.749122258	8.527992455	9.262350332	8.388393826	8.871711652	8.423588929	8.582566815	8.663294538	7.029531412	7.191031959	7.125698699	7.192349712	6.951170432	7.158535611	6.962102447	7.214353151	7.240959414	7.51311561	7.348380505	6.773828721	6.858770192	6.641690256	6.866380332	6.32630664	6.324773862	6.330015381
OG0006530	9.822945265	9.945078242	10.38325918	12.27931352	12.03875851	11.91363807	11.89028958	12.0559848	11.35344295	10.6388285	11.26802946	11.47575304	10.44219338	10.83161979	10.87534767	11.37215192	11.208051	11.84638439	11.28966771	11.18038705	11.15084127	10.59141813	11.8155139	10.53427059	11.67107279	11.55798321	10.36089517	9.719285894	9.630432372	9.715590611	9.527462046	9.255030439	10.69584098	10.26532077	8.926296429	8.510020781	8.720578074	8.194956164	7.892736884	7.4495425	7.639234847
OG0006531	7.981954547	7.74835494	7.659266721	9.390266526	9.749879433	9.829793598	10.07826825	10.25015591	8.954826751	8.922359198	9.064865888	9.469710913	8.992770724	8.894469811	8.337803672	8.442635055	9.613143437	9.361192385	9.837306411	9.288073133	8.758141509	8.670806245	9.157261659	6.077239241	6.590415971	6.441766782	6.638098023	6.716672965	6.903822242	6.775414109	6.958222073	6.263930151	6.21846609	6.94136019	8.284131325	8.392595532	8.269941921	9.061977619	8.188040445	8.017403076	8.2091857
OG0006532	8.427099311	9.496714811	8.915897049	8.350598978	8.610758087	10.13804199	9.199656266	8.514579263	8.689088309	8.530645018	10.00184112	10.11981606	9.91204187	10.06865544	10.92816103	10.86007385	10.66086858	10.92513861	10.59594892	9.795306555	11.01633791	11.11983839	11.05562138	10.0374474	8.872186673	9.252510493	9.062350885	10.40592711	10.58371709	9.929627332	10.01074777	10.21852317	10.04121419	9.252538466	7.892941796	7.637171453	7.620809708	7.600582269	7.292227622	7.340395667	7.35063571
OG0006533	7.13865603	7.13865603	7.13865603	7.13865603	7.13865603	7.13865603	7.13865603	7.13865603	7.13865603	7.13865603	12.09188622	11.59644387	12.32488016	12.21057007	10.68275474	11.67072791	10.88375239	11.62761748	11.12581757	10.70684965	10.67787876	10.28957077	11.67243265	11.21867403	11.08043168	10.51083305	13.16236356	8.527867256	8.760524721	9.268205461	9.694247548	8.985374046	9.533938598	10.8279966	11.07266773	11.09944053	11.8605545	10.59147832	11.5564822	11.25579943	11.60837569
OG0006534	9.112233028	9.163319388	9.008676504	9.055098343	9.062955274	9.275153221	9.312838624	9.390047439	9.105983382	9.123326452	9.843745305	9.840564697	9.854358994	10.1347993	10.3658349	10.53553692	10.37930866	10.50222919	10.53216195	10.01174291	10.1078403	10.26489636	10.57856786	7.62374125	7.461963514	7.836205425	7.432707982	9.000020731	8.631867908	8.574944312	8.592749592	9.292132544	9.440985872	9.453569358	9.626473935	9.751013256	9.865493832	9.745828588	9.859236907	9.620977849	9.653992297
OG0006537	11.93005878	11.791258	12.3294423	12.41683163	12.80149357	12.54084904	12.38025523	12.82935812	12.64116376	11.99487183	15.17453351	14.45269002	13.6377432	15.19031621	14.97144051	15.22395204	15.15297772	14.67252864	14.67627738	15.64686922	14.99665171	15.00363722	14.53146213	12.0358262	12.21352183	12.75406156	12.34910208	12.84272734	12.88488115	12.82909671	12.82439348	12.96437171	12.55406898	12.55225016	14.61266403	14.1966427	15.17752918	14.34644614	13.8525274	13.71380965	13.71861965
OG0006538	9.310856066	9.163319388	9.389051315	9.803290199	9.911873029	9.696185038	9.686033174	9.286794061	9.504742136	9.833204838	11.17918068	11.08473905	11.10808871	11.0892035	11.04481335	10.69345814	11.39083219	10.85122285	11.67656608	11.35147729	11.23087348	11.38650797	11.50539686	8.451313495	8.234420657	8.218877205	7.672390999	10.09461785	9.810083834	9.291628919	9.251551045	10.34835475	9.686632163	9.35248897	10.40943186	10.05846905	9.954713579	10.13474245	10.37291569	10.15167641	10.34420268
