,Dm-L1,Dm-L2,Dm-L3,Dm-WL,Dm-PP1,Dm-PP2,Dm-PP3,Dm-P1,Dm-P2,Dm-P3,Ha-L1,Ha-L2,Ha-L3,Ha-L4,Ha-PP1,Ha-PP2,Ha-PP3,Ha-PP4,Ha-PP5,Ha-P1,Ha-P2,Ha-P3,Ha-P4,Px-L1,Px-L2,Px-L3,Px-L4,Px-PP1,Px-PP2,Px-PP3,Px-PP4,Px-P1,Px-P2,Px-P3,Lm-N1,Lm-N2,Lm-N3,Lm-N4,Lm-N5d1,Lm-N5d3,Lm-N5d5
OG0003676,1.830849868,17.88142417,4.112661057,9.838166867,47.03676801,17.41842871,10.39076165,151.0406339,27.19742984,9.864259483,15.16656852,17.55918244,11.27600317,0.739311575,186.3705612,234.8603479,323.6409787,36.95320705,41.99951693,11.54941928,548.8692031,290.9252221,214.9007,12.22160396,4.461528088,9.19400254,0.049511042,37.42432643,28.17856323,47.57719593,5.840602763,198.3837977,200.9639911,64.53174805,19.47730873,5.756543877,27.35197886,2.325524254,3.702055767,2.184162012,2.387866505
OG0003677,26.12924579,25.5823006,22.7005442,31.211989,33.07212465,39.20145423,54.77900457,36.50769988,22.38829102,18.53613142,55.73535313,55.08457524,54.0748669,42.17087859,58.48212975,43.4247715,34.38371502,31.09458457,27.30622082,53.68765581,59.24734176,62.79681464,28.59919391,32.48671812,21.72854406,24.41442042,16.83656814,25.72933035,29.14276634,24.57381074,22.60328072,27.78079483,20.6551617,19.01220539,35.26133516,37.07955079,27.434967,37.60195009,57.11411455,61.36056191,64.70377917
OG0003678,333.1940525,352.2572837,458.8190285,174.6519294,76.1416666,114.1313719,79.54915221,176.5182721,639.4339502,1212.05767,1266.514018,1367.396831,601.5723585,734.3236806,385.1451238,216.9535916,321.7434624,305.9503364,330.2093252,352.5831097,449.0872153,304.15926,932.8244799,332.0882431,409.1777759,385.4944783,130.2288838,84.85138397,82.56019503,84.8588029,96.28588207,271.8490969,541.9072132,833.3697447,392.6500222,293.0189371,374.0588091,272.9964944,247.7988871,143.7391909,164.8269312
OG0003679,18.76793859,22.94163222,16.48810886,31.38708248,51.02929446,59.93830739,56.16271044,48.58624436,22.90861846,24.31681346,54.46082942,33.87833704,24.71556029,53.19958137,60.47675172,39.34725619,36.32124069,48.31852926,52.20308251,94.11018442,48.13908865,63.92639357,42.22971534,12.42014877,7.633644464,7.108164827,21.4693735,57.32489021,46.8855698,25.46923506,23.92757112,32.33446174,18.77876045,28.53388843,39.15884609,29.24223244,40.43706465,36.18551751,45.15848595,36.6914129,40.85968813
OG0003680,19.75447616,14.27484343,14.08672715,24.45348741,29.65587003,35.65050193,45.80063117,32.01851983,16.64133705,19.5099108,28.33092447,27.68740989,26.12935439,20.90190787,29.34858879,23.33544586,23.31485331,19.99644535,19.45798857,22.63724158,29.84621348,27.26056668,21.03484171,3.901532515,2.220197752,3.692763318,2.973435671,14.47404813,15.91141712,12.11002859,7.862113286,13.6955576,10.875711,7.938162862,12.7855174,12.8562313,13.26628343,17.43635852,8.022805231,7.205101135,6.97166422
OG0003681,8.757821866,6.114399345,6.263986951,14.96180805,19.98487385,21.12066435,30.34174791,18.85033261,11.8059377,8.855609845,48.46396084,53.8366612,51.37115964,30.75376394,44.97458872,41.03368218,33.05997291,20.28107175,18.60362824,37.76972776,87.68519419,85.72936594,30.1917069,6.489923248,6.263161841,5.560823262,4.872252718,7.034062326,6.076949011,4.161925637,5.006637253,7.192984288,6.26460122,3.376831842,27.48352345,28.09689744,20.95267858,28.49365759,22.3272622,19.21670048,20.93938454
OG0003682,46.47285808,38.94997629,29.66021165,40.7937177,48.68851856,52.31302828,64.31976286,40.75486513,25.81301079,34.06483691,29.98860516,26.96878418,20.13557029,27.52839217,25.98849053,29.2457635,17.50616106,22.78807103,14.35888884,30.34708954,37.63819291,43.86371431,24.77816302,33.0964306,23.01370638,20.84149109,14.4558656,34.39245435,32.70680056,27.04417685,27.33255811,33.19236674,24.88737604,25.70286759,43.22783469,46.11930641,67.24322514,59.47074681,63.41308935,59.94209428,64.34494544
OG0003683,25.30302677,18.5077155,11.00453236,23.63488992,49.60165668,57.62635744,65.55949218,55.81087372,47.99413339,31.47603857,86.64245417,72.37494707,58.21968624,96.71400422,101.6258196,80.81341376,76.73980692,58.30686574,62.3898398,61.46033777,78.56240886,86.38602943,72.98644233,16.77556518,8.542153387,10.68706888,3.863892433,49.47812613,65.22688979,61.64762008,39.94846076,51.31917396,39.48995986,48.56263578,67.16031811,49.18976352,56.67099089,44.44402677,26.76038206,17.61094708,22.4464757
OG0003684,13.77024675,11.54537298,8.572069185,15.07815119,19.36973936,22.06005049,28.09414137,20.84906273,11.27699706,16.4055329,21.00477805,19.2932221,15.8084044,16.67356968,25.73856899,17.17243641,18.18179255,15.13547871,20.0720076,23.76929237,28.54619537,30.38691455,17.56078859,8.04072069,3.47739007,3.326873938,2.335180782,15.52558152,15.21004411,18.04258652,12.44676946,24.49317882,20.09185473,16.14973866,20.97803467,18.4721192,25.09040816,21.07257534,29.66599096,28.47092758,27.30321103
OG0003685,5.189560306,5.433441238,5.549712982,7.736733901,10.9356887,7.786366909,10.23535371,13.21632299,11.6579411,8.96659713,18.5228042,23.6890773,27.08885951,17.95610698,27.19229667,19.31033895,16.2052987,13.08128553,15.17996423,38.11308467,31.46132065,41.26890857,14.62487054,7.755332304,6.745273478,5.377097528,6.223304132,5.491715334,5.293687536,5.205052351,6.218419516,9.402642731,6.137873205,7.298541814,14.14363311,14.02633264,13.49665062,12.61374475,17.29919815,17.00951042,19.47444542
OG0003686,123.5503976,56.41121593,37.85672464,23.10848304,25.06889305,23.69846099,23.59890782,23.96796411,15.18769682,20.54569953,0,0,0,0,0,0,0,0,0,0,0,0,0,33.52921239,54.3481609,67.42083058,18.58831918,22.16828269,27.12531914,22.00448592,25.46675928,23.08551947,19.12283029,27.82375552,30.41730546,32.94483855,36.19079031,30.07120642,53.61808424,55.51160968,49.55133551
OG0003689,21.94987556,10.19563359,6.23234857,4.399152737,4.855042727,5.157404424,6.650521206,6.267855204,3.835745824,3.833412365,17.28368407,16.54903818,12.72567495,8.195950717,13.84881191,5.344573627,7.644418746,4.979251455,7.701110913,13.58434691,12.48436408,17.11281068,8.470181723,6.05185376,7.537399712,9.802743606,3.462021643,4.3991061,4.75693332,3.449219769,3.740286962,6.285845692,4.398078788,7.117107104,10.38815564,11.61758969,13.41261459,12.21750488,21.36299942,18.91266019,16.54977124
OG0003690,23.4996246,22.00853204,16.88667352,23.15846239,30.65273943,33.06556272,41.50243134,30.2949142,16.74421954,12.33383049,23.74854974,23.0729495,20.18378958,14.81107389,21.98743233,14.80744683,15.44385992,13.57814786,11.08500552,23.56758321,20.77780598,23.23227919,10.81870267,27.17635894,23.55218063,24.88521721,13.82346268,36.24441366,33.83659846,31.30760301,32.1761301,41.39226072,32.40935623,29.51743893,11.56407945,10.06294627,11.25390047,10.68539558,10.65550888,8.488127575,8.701126854
OG0003691,90.34976463,35.4974043,23.35989939,11.53374348,13.42648685,13.98036245,15.60255991,15.77205341,9.609380133,13.73984787,23.69944142,22.48113233,22.86161536,13.60955233,27.45993712,10.65052741,16.60354207,7.274048629,14.90401379,20.55972228,21.2585231,29.95022931,13.83911119,26.93615459,31.50373293,41.08065002,15.14507261,22.01870212,24.27148145,17.31755093,13.68736778,21.97053866,19.47534914,22.73826396,15.71824386,15.37267631,13.81517229,17.78923987,24.89980818,26.9218059,25.32739167
OG0003692,23.16978068,15.04987231,13.3485204,42.60379031,114.1492989,165.9639691,93.14477967,59.27894302,28.68717361,27.69128088,80.83644543,77.93905413,69.02177337,77.24292138,238.0977927,210.9316368,189.9954264,82.66387708,113.0515037,178.9860047,161.4952605,185.4781342,87.20381622,58.36222111,42.41202283,47.46296205,29.62081292,255.9520954,240.4049696,121.2466365,93.61013458,105.0061618,75.6408958,76.8870054,65.93888628,64.30842735,72.61881342,72.74762266,108.9033493,96.48613044,104.6418062
OG0003693,95.81898748,204.6729914,118.5384578,73.09197824,179.7402172,76.62112781,155.5503089,141.4984413,51.47803457,36.52159745,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79704608,19.91756125,14.38444829,19.80814467,50.74390557,43.40576566,32.66039808,16.49362209,39.63864101,27.86947108,29.51188383,72.79869273,89.99569796,70.47254063,68.52243766,64.63682021,61.36589117,43.6526492
OG0003694,7.445594125,6.896912775,4.775852887,11.92326595,22.84736951,37.77056114,30.42741499,30.00717075,14.56029744,19.07220405,39.49393095,22.55261043,16.08154485,24.7100842,42.35643633,54.82451857,57.77440859,61.7815813,71.63869935,30.25068185,36.17952657,36.62231463,62.34403475,28.53766007,18.88094485,26.6618904,15.70916996,102.7789542,90.34723847,91.39481259,60.49931552,42.00108031,35.77867363,45.53842737,10.91075338,8.878676493,12.79270308,5.958280304,3.514757433,2.399412133,2.527907855
OG0003695,10.07736494,6.822505379,6.533873497,10.87987461,17.00942094,17.26831534,24.96484738,13.86329245,7.597596907,8.113942141,19.42273286,17.2035116,18.04867922,14.51865564,26.07657936,17.40765682,19.9290837,12.22127877,21.57243603,27.51267496,21.33956889,32.53296933,18.68624611,6.101153421,3.519459793,3.725115344,3.116033395,9.572337091,8.990009954,6.968280911,5.510351424,21.83394767,10.06869831,12.67052576,7.698836727,6.559292889,8.77214613,6.991831623,11.50148263,10.2421037,10.00041538
OG0003696,70.64439938,93.25312532,62.76137547,22.31798663,27.92377666,23.92138421,35.89791367,58.87767722,93.748768,34.88133935,49.69770307,71.43969211,69.81791142,48.19604933,49.38962917,29.00460329,27.02380076,22.28199336,22.23496091,30.85182212,62.33925073,51.02796661,34.82462263,80.03449439,96.38765861,106.5339047,51.47759501,36.90645406,35.55427777,33.69009577,32.36716037,45.53659841,58.99551479,50.40943122,105.6306737,118.4039888,95.84316448,132.9063101,175.1657111,171.6887526,225.1410857
OG0003698,44.652646,56.0911645,39.11307909,11.1223025,14.91443247,10.1604078,17.54918616,27.02255391,43.9503154,26.28605838,132.8946526,173.3458145,179.4168077,96.31744721,91.08186722,85.74309252,46.3773053,48.8889032,25.86336421,60.54457413,145.8301261,109.0805273,69.59582398,35.49811896,61.74820026,62.92945701,24.13484052,27.56422137,31.64230325,22.64244787,23.66192188,37.16595867,44.86506156,39.39065045,126.3536098,133.196072,117.0061071,136.724717,181.3977703,179.7954946,192.9555373
OG0003699,3.162577294,1.857591557,2.911702262,1.56118756,2.202099289,32.89962918,28.36897235,21.65316358,7.914139743,11.08252642,14.8953572,17.22795176,11.64586986,13.56180631,7.249459795,8.251034444,5.790015104,5.615209159,5.454890184,7.612771181,5.249643939,6.114307212,5.23146878,0.367466638,0.196251449,0.248344844,0.168702827,1.168861309,1.353716751,0.475045866,0.445735875,0.78680125,0.148658048,0.277089768,0.203536168,0.083853477,0.13218181,0.03286765,0.053370581,0.031547266,0.062006988
OG0003700,35.27253908,25.81326969,25.1058475,35.54201196,70.70113312,96.49454808,61.44628054,48.35557813,27.73633802,24.79736217,72.83928727,106.3711119,93.83149423,69.33648507,132.9602936,60.27615326,72.01499035,50.82012641,81.72336259,111.4466678,82.18316198,114.5719182,68.80572037,9.223328047,5.873683933,5.800222565,4.490001338,13.19149544,14.45098195,16.20842767,13.66427575,15.78331176,15.22338769,17.01445297,43.71535398,60.60279615,59.67381428,34.19731607,41.91904085,35.03819802,38.25226994
OG0003701,2.035145956,2.914834866,3.740583989,18.89535424,23.60774403,44.00980099,55.02875304,36.41869276,27.3016386,27.01732594,6.893809371,14.00804313,12.2419026,10.04679827,15.13891279,4.322223585,19.94660802,5.741679381,31.1660284,29.39975596,5.853958527,26.14954546,18.6866969,10.4671692,5.708329963,5.317349283,3.182281917,9.599402513,10.74507579,8.820724687,17.96907244,12.37384924,9.382947176,15.26126891,6.340388381,7.964572292,5.414636966,9.495168987,12.79961936,12.34959172,14.60990248
OG0003702,33.15617099,27.83171139,22.69269205,23.34252234,20.20630891,21.44530208,27.29023712,27.61705041,29.40295979,44.76284712,32.29212855,23.93848301,22.20470219,24.90981738,41.13476326,28.45689738,27.03174121,21.7949996,28.26841379,42.67867049,34.96903924,45.19350723,35.29409694,4.317789084,3.163556738,2.876896651,2.102459599,6.786715435,6.459960143,6.732411202,5.272198527,10.28087547,11.61541212,8.044220863,14.02828518,12.31806918,12.08286408,9.375521901,17.56143074,14.34420764,15.15591175
OG0003703,1.377285167,0.450692188,0.249289293,0.860804889,1.336738302,1.967337679,3.431858279,7.534731433,6.218738953,12.87330679,1.070552765,0.5522718,0.554736085,1.095923268,0.68809432,0.394439407,0.961806092,0.873110154,0.841162586,0.808287215,1.145771013,1.074748371,4.538178917,17.16479323,16.24577072,17.15432207,15.13371077,28.26707277,19.97680152,13.56908604,12.44664405,31.37314066,32.43298163,21.68663389,7.616757802,9.382754743,10.55578378,8.268905252,2.665950429,2.127126984,3.4469293
OG0003704,33.35713296,37.09909854,31.30703536,20.94781522,20.63050831,20.12404447,29.45790954,40.96858149,36.66521311,36.89659183,54.87151885,55.01240915,54.73378576,40.55175524,50.2128588,41.54968825,41.62158739,31.77228206,33.51645496,35.98860913,66.71467454,56.17752685,40.09884649,23.54919727,20.44086677,20.45190505,15.21715037,15.36726086,16.0632344,18.7087894,17.37285165,21.22002606,24.50769103,24.36243866,38.89597504,35.10366727,37.08955893,34.69131623,50.49338811,49.25232512,47.16012602
OG0003705,66.61322897,68.46814003,51.52791895,40.7084893,54.65705882,46.88332122,58.3668414,58.52322898,41.2704081,41.18005231,37.80353808,39.02771923,39.68628407,32.60760387,55.93587161,45.57050312,34.97619788,27.93283135,29.57910538,33.7459409,58.61701537,52.85834751,30.01731504,9.869625323,13.2027826,10.81308688,9.973736578,23.23804522,16.1603548,12.89073744,14.17488959,19.16840394,14.32560004,19.19120853,26.62508307,28.88998794,30.3250733,29.29041541,41.24292765,48.63208902,37.72392083
OG0003707,30.71575796,27.30627499,25.99704582,31.06182424,34.15048629,36.30223254,56.83504051,35.6197501,20.39354931,28.45921349,43.2740917,41.17057945,35.07337022,36.792708,35.67919604,30.27351228,25.7256874,24.20596997,21.06922674,35.18581627,46.10727709,34.41525157,24.5361867,7.811879572,5.837000025,5.905424993,4.546849921,8.570606639,8.098267602,7.114850651,6.121310453,8.915752251,7.784153833,7.58798448,35.59795899,38.37309316,43.12631756,46.62164547,95.86402109,89.29850954,98.43976345
OG0003708,80.74772526,107.785526,72.70699903,39.92723121,25.29491662,55.66322705,40.55734067,36.74645782,26.66471286,31.47123862,44.25379424,41.54501225,55.78472405,46.13050919,43.22345522,33.55657111,24.43046249,21.7612423,23.03281288,37.91101222,46.25977252,42.82179976,17.4803989,44.42819516,39.8485645,40.81567163,79.66748513,39.48512955,36.05736403,30.03692066,29.52573732,34.17711748,28.37567073,63.10215385,73.58717204,72.43131959,70.96784222,76.60279182,115.8297026,127.2729456,129.8336505
OG0003710,5.365284932,1.90466493,0.720703644,0.673486672,0.778296623,1.661656579,2.614122751,5.454763655,7.205033861,4.428796942,8.812308136,3.998393958,0.761489831,1.02036747,1.118095153,0.376661222,1.025571024,0.590619718,1.159626513,0.87467234,1.818774815,2.273281251,2.810425783,1.809040071,0.662819075,0.564170847,0.153448547,0.199785763,0.445113194,0.226478844,0.315883911,2.383890732,1.964719428,1.835712269,2.525019876,0.833404608,0.873337935,0.361570615,0.556862049,0.33565678,0.435274767
OG0003711,20.78945015,22.10970241,19.81114027,13.77960224,18.01120362,25.77549415,28.69432246,50.73732973,66.8582545,80.18466819,16.44662732,22.15645165,19.76479015,22.97151691,23.69832517,9.274076119,26.31277742,12.34952272,29.2989278,22.49660204,22.90004201,37.8401625,33.90167312,14.93363339,13.06659505,14.0184735,10.62302891,17.26145707,15.32916221,15.07360708,13.13321719,19.73526583,19.27920898,16.61569684,9.406670114,12.5982784,15.09972929,10.51612601,19.47765133,21.76863428,21.6135154
OG0003714,22.06045502,22.70720983,17.60641585,24.33661181,64.120661,40.60769268,36.34507703,61.29316199,21.06697756,14.8512001,53.76690873,51.19809614,62.90475817,58.49414213,100.5677567,89.51303334,63.16971247,56.15379447,57.24565514,75.08045681,112.9461203,98.78556626,50.6464934,123.2194816,81.06800646,94.99121308,62.05452915,169.916413,166.4327383,206.785887,161.4754502,293.7406028,148.0082103,138.8442901,58.36946219,67.76558331,57.48201797,72.50179663,107.3039021,105.8363382,93.73055512
OG0003715,20.14003212,13.19808125,12.58718199,25.38431954,30.1056857,36.34148125,58.00580898,40.16889401,18.86496498,20.87278755,28.4704389,21.72238089,21.25588058,19.09919084,32.79670866,19.5986156,24.91116863,16.69493054,24.58517187,54.54740932,38.06771508,57.76016069,24.62521266,36.80382111,24.92716845,26.62481438,17.03253386,86.98920315,81.88111059,58.07528343,56.8066207,84.79102666,53.35441004,56.67668272,44.84510134,43.90876545,37.44574012,47.75531318,41.77380296,35.09099628,34.77567651
OG0003717,721.7596556,528.1173957,426.7360268,231.5782762,178.6593253,203.4120161,116.6056332,149.3874651,150.6175301,307.9228659,122.5569198,97.54470825,139.9589025,92.46682146,94.30349912,166.8218245,148.005483,163.5318846,179.7076407,58.57680631,76.3409047,74.76778899,165.0049628,392.8848478,332.0385734,306.696332,397.8760134,189.1785827,211.7628008,232.2103304,220.0932147,147.7062436,164.8235217,245.4831279,238.3102794,211.4700225,232.3322022,162.0620735,338.424863,341.0133162,337.9041362
OG0003718,10.52090092,13.69625516,10.84726227,19.03630895,33.22054105,20.87927907,20.30438452,13.9025702,7.894462804,9.959467456,29.29989228,8.347112353,73.31270544,108.068224,16.07675489,3.771168793,3.015005274,6.717108248,2.882721983,6.847669445,5.532038438,9.650075155,10.27674304,5.050097189,4.539762697,5.86858969,3.190418864,5.799656673,6.340078918,4.240226785,2.781521784,6.797076894,4.989174473,6.00801592,7.388669025,5.411990553,5.772101508,5.670722658,10.26902372,9.024851647,8.301244926
OG0003719,31.5964749,53.03072802,51.92341201,69.19487965,120.3704144,88.17062064,107.4602118,92.73552215,60.18361844,34.30874613,221.8391581,238.7615691,309.5012914,238.5201686,251.3498594,145.7362822,185.0001012,114.8970163,180.5846323,199.3004542,199.8593625,264.5269248,206.4328607,80.79098566,55.29380908,51.39803917,41.48855447,105.0045282,120.154919,112.4601432,103.9096695,160.6127449,149.4445408,167.0786275,198.326089,171.1910055,178.890437,178.7247556,280.6850935,282.1519324,272.3929513
OG0003720,12.64176216,9.90993059,7.193908269,13.68838146,21.19117112,24.50696413,29.5601364,22.1002046,13.02442578,9.380450605,14.82312124,15.70274784,12.56585257,15.1523131,20.57601266,10.14752981,17.85602478,8.757275836,23.40782599,22.95150431,19.65785216,33.02836886,23.35316754,11.88263629,8.796798419,9.233587281,4.385567419,10.95829351,10.27518665,8.412255806,7.98250227,14.02821294,8.550697419,9.709218935,10.79644331,10.79930895,8.509526454,13.33366454,17.88246094,18.68038431,18.09452328
